ArtistID,Name,Role,PrimaryProfession,Gender,Photo,DateOfBirth,Place,Country,TwitterID,Biography,Filmography,UpcomingMovies,UnknownFacts,News,Videos,Gallery,Awards,QID,Wikipedia
9216,Eijiro Ozaki,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/eijiro-ozaki-9216.jpg,,,IN,,"Eijiro Ozaki (尾崎英二郎) is a Japanese actor. To English-speaking audiences he is known for playing characters, such as Lieutenant Okubo in Letters from Iwo Jima and Young Kaito Nakamura in Heroes Season 2.Career - 1990sAt the age of 20, he spent one year at the University of Nebraska, Lincoln as an exchange student. That was when he had his first acting experience in front of the cameras for an American televised educational program and gave him hint of his potential as an actor.He made his first professional stage debut in 1994 playing Jim, the lead role in Rebel Without A Cause, performed entirely in English, and dived into his full-time acting career. He started learning Sanford Meisner\'s techniques under Yoko Narahashi at the United Performers\' Studio, Tokyo in 1994. In 1995, he was coached by Frank Corsaro, a former Actors Studio, NY artistic director, in his drama training.In 1997, he was singled out to play opposite a popular actress in the National Television drama series Agri. This TV debut gave him more chances to appear in the New Year special drama Uesugi Yozan (1998) and the prime time historical epic Genroku Ryoran (1999).His breakthrough came as Lt. Yamamoto in the Elle Company production The Winds Of God, one of Japan\'s most popular straight plays. In 1998, the play was performed for one month at the Judith Anderson Theater, on Off-Off-Broadway in NY. In 1999, the troop went on the National Tour in Japan and gave a 2 month run in NY again at the American Place Theater on Off Broadway. With its total estimated viewing audience of nearly 40,000, The Winds Of God became an excellent opportunity for Ozaki to gain maximum exposure to theater fans. Playing the 3rd lead role, Lieutenant Yamamoto, a Kamikaze pilot. Ozaki showed his potential in both comedy and tragedy. Then he won acclaim by NY critics in 5 reviews of papers and magazines such as The New Yorker, Daily News, Newsday and more.2000sIn 2003, he appeared in Warner Bros.\' period epic The Last Samurai. Ozaki was marked by the film\'s stunt coordinator Nick Powell and selected as one of the Battle Corps (Battle Core) actors. Battle Core was comprised of the best 100 Japanese actors possessing accurate sword-play technique, for the key battle sequences set in the mountains of Japanese war fields. Ozaki performed as a High Ranking Samurai of Katsumoto (Ken Watanabe)\'s troop in the last great sword-wielding charge against forces armed with the first Western weapons of mass destruction. After this production, he earned his membership in Taurus World Stunt Awards Academy.The latest film project, in which he devoted his life, was the most prominent one to date in his filmography. It\'s Warner Bros.\' Iwo jima battle epic Letters From Iwo Jima, directed by Academy Award winner Clint Eastwood and produced by Steven Spielberg (DreamWorks) starring Ken Watanabe. Besides Watanabe, only 7 actors were selected from the mainland of Japan as his supporting roles. Ozaki received the honor to be one of the 7 principal actors. He played as Lieutenant Okubo, Baron Nishi\'s deputy, who takes the lead of the men, when Nishi dies in a battle. Okubo\'s courage sacrifices his life to save his troop in the crossfire against the US Marines. The film won numerous awards including an Academy Award for Best Sound Editing, Golden Globe Award for Best Picture in Foreign Language and National Board of Review\'s Best Film of The Year.Ozaki most recently played a guest star role in NBC TV series Heroes portraying Young Kaito Nakamura, father of Hiro Nakamura, in 1977. Young Kaito stops Adam Monroe (David Anders) who tries to unleash a virus that could kill billions of innocent people (2007).",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=9216,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=9216,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=9216,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=9216,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=9216,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=9216,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=9216,Q5349228,https://en.wikipedia.org/wiki/Eijiro_Ozaki
519,Rahul Bose,"Actor,Director",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/rahul-bose-20180622162739-519.jpg,27 Jul 1967,Kolkata,IN,,"Rahul Bose is an Indian film actor, director, screenwriter, social activist, and rugby player. Rahul Bose was born to Rupen and Kumud Bose. He spent his childhood in Kolkata, West Bengal and then moved to Mumbai with his family.He is an alumnus of the Cathedral and John Connon School in Mumbai and graduated from Sydenham College. Rahul spent time doing theatre, boxing, and playing rugby, during his college days.His mother introduced him to boxing and rugby union. He plays international rugby in the National Orange Indian Rugby Team.Rahul Bose left his job as a creative director to become a full-time actor after the release of his first film ""English August"".Bose started his acting career at the age of six when he played the lead in his school play, Tom, the Piper's Son. He has performed on the Bombay stage as well as abroad in venues such as the Leicester Haymarket in England where he starred in Tim Murari's The Square Circle. His first film, English August became a cult favourite.Other notable films include Split Wide Open (Best Actor, Singapore Film Festival, 2000), Mr. And Mrs. Iyer, and Jhankaar Beats. Despite his roles in more mainstream movies like Thakshak and Chameli, Bose has been called ""the superstar of Indian arthouse cinema"" by Time magazine and ""the Sean Penn of Oriental cinema"" by Maxim.Bose assisted in the relief efforts in the Andaman and Nicobar Islands after the 2004 Boxing Day Tsunami. As a result of this work, Bose launched the Andaman and Nicobar Scholarship Initiative through his NGO, The Foundation.The scholarship program provides for the education of underprivileged children from the Andaman and Nicobar Islands. He is associated with several other charitable organizations such as Akshara Centre, Breakthrough, and the Spastics Society of India.In addition, he became the first Indian Oxfam global ambassador in 2007. He is also an ambassador for both the American India Foundation and the World Youth Peace Movement. Bose has given lectures on gender equality and human rights at Oxford and during the 2004 World Youth Peace Summit.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=519,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=519,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=519,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=519,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=519,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=519,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=519,Q335238,https://en.wikipedia.org/wiki/Rahul_Bose
286,Vidya Malvade,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/vidya-malvade-286.jpg,,,IN,,"Vidya Malvade is an Indian actress, mainly working in the Bollywood film industry.She studied law and worked as an air hostess. Her husband, Capt. Arvind Singh Bagga was working as a pilot with Alliance Air. He died when his flight Alliance Air Flight 7412 collided with a building at Patna.CareerShe started her career with Vikram Bhatt's Inteha (2003), which flopped at the box office. After a string of unsuccessful movies and several advertisements, she acted opposite Shahrukh Khan in the Yash Raj Film Chak De India (2007). She played the role of a goalkeeper and the Captain of the Indian women's national hockey team.Her next movie was Kidnap (2008). Produced by the makers of Dhoom And Dhoom 2, here she acted with Sanjay Dutt. She played the wife of Sanjay Dutt in this movie.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=286,Q1018699,https://en.wikipedia.org/wiki/Vidya_Malvade
63062,Shehzada Dhami,,,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/shehzadadhami-20240423165414-63062.jpg,08 Dec 1996,Punjab,IN,,"Shehzada Dhami is a rising Indian television actor and model, known for his impressive performances and striking looks. He first gained attention with his role in the popular TV series Yehh Jadu Hai Jinn Ka, where he quickly became a fan favorite due to his charming screen presence and acting skills. Shehzada has since worked in several other television projects, solidifying his reputation as a promising actor in the industry.Apart from acting, Shehzada is also a talented model, known for his fitness and style, which have made him popular on social media platforms. His dedication to his craft and his unique appeal have earned him a growing fan base.Rumors have been circulating that Shehzada Dhami might be one of the contestants in Bigg Boss Season 18, hosted by Salman Khan. If true, his participation in the reality show could be a significant turning point in his career, giving him a platform to showcase his personality beyond acting. Fans are eager to see how he would navigate the challenges of the Bigg Boss house, adding a fresh dynamic to the season.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=63062,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=63062,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=63062,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=63062,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=63062,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=63062,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=63062,Q125269909,https://en.wikipedia.org/wiki/Shehzada_Dhami
7925,Vishnu Vishal,"Actor,Producer",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/vishnu-vishal-20200213104101-7925.jpg,17 Jul 1984,Chennai,IN,@actor_viishnu,"Vishnu Vishal is a Tamil film actor. He started his acting career as one of the main leads in the popular film Vennila Kabadi Kuzhu. 'NEERPARAVAI' his 5th film won critical acclaim and also his character 'arulappasaamy'.Early life and familyVishnu was born to Ramesh Kudawla,who is an ADGP in tamilnadu police now. His original name is Vishal Kudawla coming from a family nowhere related to the film industry, he was interested in sports and films since his childhood.After completing his MBA, he went on to become a cricketer. But due to an unexpected injury(fracture) in his leg he couldn't continue with the same and switched fields. He later met Rajini Natraj, daughter of Natraj (Superstar Rajinikanth's very close friend) while studying for an MBA degree. They eventually fell in love and decided to get married. They were married in November 2011 and their son Aryan was born on 31 January 2017. In November 2018, the couple divorced due to personal reasons.Vishnu has a sister named Shubhra who is married and settled in singapore. His mother is a house wife who has played an important role in his upbringing.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=7925,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=7925,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=7925,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=7925,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=7925,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=7925,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=7925,Q7935988,https://en.wikipedia.org/wiki/Vishnu_Vishal
12317,B. Saroja Devi,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/saroja-devi-12317.jpg,07 Jan 1938,,IN,,"Saroja Devi was born in Karnataka in 1938 to Bhairappa and Rudramma. Bhairappa worked for the police department.Saroja Devi was first spotted by B.R. Krishnamurthy while she was singing at a function at the age of 13. Initially, she refused his offer to act in movies. She debuted with the Kannada film Sri Rama Puja in 1955-56, which went on to win the National Award.Saroja Devi was married to Sri Harsha, an engineer by profession on 1 March 1967.She acted in more than 170 films in Tamil, Kannada, Hindi and Telugu languages. Her kannada film ""Kittuura Rani Chennama"" won the national award. She is also known in Tamil as: கன்னடத்து பைங்கிளி 'Kannadathu Paingkili' (Kannada's Parrot) in Tamil films.Her debut movie in Telugu was Panduranga Mahathmyam (1957) in which she acted opposite N.T. Rama Rao. Another Telugu actress Krishna Kumari dubbed her voice in this movie for Saroja devi. Later, without any dubbing for her voice Saroja Devi acted in many Telugu films.B. Saroja Devi was Chairperson of the Karnataka Film Development Corporation. She was also the chairperson of Kantheerava Studios, Bangalore Life and social workSaroja Devi organized many donation camps in the name of her late husband Sri Harsha, daughter Bhuvaneshwari and her mother; and has organized Charitable Trusts, rehabilitation centers and health programmes.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=12317,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=12317,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=12317,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=12317,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=12317,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=12317,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=12317,Q3521068,https://en.wikipedia.org/wiki/B._Saroja_Devi
4142,Dil Raju,"Producer,Actor,Singer",Producer,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/dil-raju-4142.jpg,,,IN,,"Dil Raju is a Indian film producer and distributor, known for his works exclusively in Telugu cinema, He owns the production house Sri Venkateswara Creations. He has produced successful drama films such as Dil, Arya, Bhadra, Bommarillu, Parugu, Kotha Bangaru Lokam, Brindavanam, Mr. Perfect, Seethamma Vakitlo Sirimalle Chettu, Yevadu.Dil Raju won the National Film Award for Best Popular Film Providing Wholesome Entertainment for the movie Sathamanam Bhavatia. In 2016, he received the Andhra Pradesh state Nagi Reddy-Chakrapani National Award for his contributions to popular cinema.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=4142,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=4142,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=4142,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=4142,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=4142,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=4142,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=4142,Q5276640,https://en.wikipedia.org/wiki/Dil_Raju
29864,Aanchal Singh,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/aanchal-singh-20190822104929-29864.jpg,05 Apr 1992,Chandigarh,IN,,"Aanchal Singh is a movie actress and model, known for her work in South Indian and Bollywood movies. She made her movie debut through Srilankan movie Sri Siddhartha Gautama, in which she played the role of princess Yashodhara. She ventured into Telugu movie by playing the lead in Dhilluku Dhuddu (Raj Mahal 3) directed by Rambala alongside Santhanam. Aanchal got her first break when she was cast into Videocon d2h TVC.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=29864,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=29864,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=29864,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=29864,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=29864,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=29864,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=29864,,
34760,Nikhila Vimal,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/nikhila-vimal-20231229103524-34760.jpg,1994,,IN,,"Nikhila Vimal (Nikila) is an South Indian actress who is active in Malayalam and Tamil film industry. She made her acting debut in Television with a documentary on Saint Alphonsa which aired on Shalom TV. While studying in Std 8th, she made her big screen debut in the film Bhagyadevatha (2009) where she played Jayaram's sister in the film. She is well known to the Tamil audience as Latha from Vetrivel (2016) film, in which she was the pair of M. Sasikumar.Her big screen debut happened in Bhagyadevatha (2009) film directed by Sathyan Anthikad, where she did the role of Jayaram's sister. In 2015, She did the female lead in Sreebala K Menon's film Love 24x7.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=34760,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=34760,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=34760,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=34760,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=34760,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=34760,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=34760,Q24895369,https://en.wikipedia.org/wiki/Nikhila_Vimal
49813,Nusrat Jahan,,,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/nusrat-jahan-20210608144206-49813.jpg,08 Jan 1990,Kolkata,IN,,"Nusrat Jahan is a popular Bengali actress cum politician. She is famous for her roles in Khoka 420, Khiladi, Power, Sondhe Namar Agey. She has been elected to the parliament in 2019 from the Basirhat constituency. She is an active member of the Trinamool Congress. Nusrat is married to businessman Nikhil Jain in 2019 in Turkey.She is born in a Bengali Muslim family in Kolkota on 8 January 1990. She made her on-screen debut with the film Shotru.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=49813,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=49813,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=49813,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=49813,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=49813,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=49813,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=49813,Q119459352,
54161,Kavyashree Gowda,,,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/kavyashree-gowda-20220924230209-54161.jpg,06 Sep 1996,"Channapatna, Karnataka",IN,,"Kavyashree Gowda is an Indian film Actress and model, who has worked predominantly in Kannada television industry. Neha started her career in serials like Mangala Gowri, Putta Gowri Maduve, etc.,Bigg Boss Kannada Season 9 Kavyashree Gowda participating in the Kannada reality show Bigg Boss season 9. She enter the house as the 17th contestant on September 4th, 2022 hosted by Baadshah Kiccha Sudeep.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=54161,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=54161,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=54161,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=54161,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=54161,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=54161,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=54161,,
43476,Nelson Ipe,"Producer,Actor",Producer,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/nelson-ipe-20190130171043-43476.jpg,,,,,"Nelson Ipe is an Indian producer, he mainly produce Malayalam movies.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=43476,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=43476,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=43476,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=43476,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=43476,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=43476,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=43476,,
33004,Sudeep Sahir,Actor,Actor,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/sudeep-sahir-20140702171640-33004.jpg,,,IN,,"Sudeep Sahir is an Indian television actor. Sahir initially featured in Kunal Ganjawala's music video ""Channa Vey"" and in Saregama HMV's ""Odhni"".He began modelling in Delhi and later shifted to Mumbai.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=33004,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=33004,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=33004,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=33004,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=33004,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=33004,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=33004,Q7633679,https://en.wikipedia.org/wiki/Sudeep_Sahir
2863,Ravi Krishna,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ravi-krishna-2863.jpg,,,IN,,"Ravi Krishna is an Indian actor who acts in Kollywood, the Tamil cinema industry and Tollywood, the Telugu industry. He has acted in 4 films as a hero and is the son of noted producer A. M. Rathnam.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=2863,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=2863,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=2863,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=2863,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=2863,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=2863,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=2863,Q7296637,"https://en.wikipedia.org/wiki/Ravi_Krishna_(actor,_born_1983)"
