ArtistID,Name,Role,PrimaryProfession,Gender,Photo,DateOfBirth,Place,Country,TwitterID,Biography,Filmography,UpcomingMovies,UnknownFacts,News,Videos,Gallery,Awards,QID,Wikipedia,Wikidata_name
12056,Ashok Saraf,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ashok-saraf-12056.jpg,04 Jun 1948,,IN,,"Ashok Saraf (Marathi: अशोक सराफ) is an Indian actor and Comedian. He has appeared in many Hindi and Marathi movies.Ashok Saraf has been well-known for his great comedies and is considered to be one of the best Marathi actors. Apart from films, Ashok Saraf has also starred in television serials like ""Yeh Choti Badi Baatein"" and Hum Paanch.Ashok Saraf is known as the Amitabh Bachchan of the Marathi Film Industry and has essayed a variety of roles. His acting prowess is well known and he plays serious, comedy and Villain roles with unbelievable ease. He is married to actress Nivedita Joshi-Saraf. They Have one son .He formed an almost unbeatable pair with Laxmikant Berde, another great comedian from Marathi cinema who has also acted in many Hindi films. Together they have graced many Marathi films and most films were superhits. They are known to be good friends of actor-director Sachin Pilgaonkar and actor-producer-director Mahesh Kothare.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=12056,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=12056,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=12056,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=12056,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=12056,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=12056,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=12056,Q3635762,https://en.wikipedia.org/wiki/Ashok_Saraf,Ashok Saraf
9287,Zoe Bell,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/zoe-bell-9287.jpg,17 Nov 1978,Waiheke Island,NZ,,"Zoë E. Bell is a New Zealand stuntwoman and actress, known for her work doubling for Lucy Lawless on Xena: Warrior Princess and Uma Thurman in Kill Bill, among other movies.Early lifeBell was born in New Zealand to Tish and Andrew Bell. She has a younger brother named Jake. She grew up on Waiheke Island in Auckland. At a young age she participated in competitive gymnastics, and at the age of 15 quit to study Taekwon-Do. She also participated in high diving, scuba, track and field and dance. Bell attended Auckland Girls' Grammar School and Selwyn College.CareerBell began her career in 1992 when her father treated a stuntman for a head injury and came home with a phone number for her to call. Her first stunt job was jumping out of a car in a New Zealand soap opera Shortland Street.She began doing stunts for Hercules: The Legendary Journeys and Xena: Warrior Princess (both of which were filmed in New Zealand); by the fourth season of Xena, she was the stunt double for Lucy Lawless. She fractured vertebrae in her back doing wire work on the show, but continued working for a week until another stunt in which a breakaway chair was smashed on her back, incapacitating her.After Xena, she did a number of small films and TV stunt work, including stunt coordinating in a short film with Adrienne Wilkinson (with whom she had previously worked on Xena). She then went on to double for Uma Thurman in Quentin Tarantino's Kill Bill.Though she was initially hired as Thurman's ""crash and smash"" double, the stunt team realized Bell would also make an ideal double for fight scenes and she was trained accordingly. Bell had to learn to fight in the wushu style. Near the end of filming for Kill Bill: Volume 2, she injured her ribs and the ligaments in her wrist while simulating being thrown backwards by a shotgun blast. Bell required surgery and spent several months recuperating. After production wrapped on Kill Bill, she received ""The Bells"" sign which hung outside of Vernita Green's house. She later gave it to her parents.arantino was impressed with her and cast her in a leading role in his next film Death Proof, in which she plays herself and performs her own stunts, the most notable of which occurs when she hangs onto the hood of a speeding 1970 Dodge Challenger. She also did stunt work for the movie Catwoman, in which she performed high falls and acted as a double for Halle Berry.The documentary Double Dare was released in 2004, focusing on Bell and fellow stuntwoman Jeannie Epper, following them as they attempted to succeed in Hollywood. The filming of Double Dare covered Zoë's career from the end of Xena to the beginning of her work on Kill Bill: Volume 1. In 2004, Bell and Angela Meryl (Vivica A. Fox's stunt double) were nominated at the Taurus World Stunt Awards in the categories ""Best Overall Stunt by a Woman"" and ""Best Fight"" for their doubling of the knife fight between Beatrix Kiddo and Vernita Green in Kill Bill: Volume 1.In 2005, Bell was nominated for a Taurus in the categories ""Best Overall Stunt by a Woman,"" ""Best Fight,"" and ""Best High Work."" She and Monica Staggs (Daryl Hannah's double) won Best Overall Stunt and Best Fight for their fight in Budd's trailer in Kill Bill 2. Her Best High Work nomination was for a fall of over 200 feet in the film Catwoman.In August 2007, Bell confirmed she had signed to play the lead role in a film about an American soldier returning to the US from a tour of duty in Iraq, and helping a young girl in trouble. She told the New Zealand Herald she would do her own stunts in the as-yet untitled film, and that the American accent was ""a big challenge"". In October 2007, Variety reported that Bell would appear in the 2009 film Game, starring Gerard Butler; the movie was later renamed Gamer.Bell is credited as a guest star in the fourth season of Lost and played the role of the freighter teams radio contact, Regina. She has said in interviews that the role requires a little acting and some stunt work. She appears on screen only in episode 7 of season 4, ""Ji Yeon.""In 2008 Zoe stars with her former Xena colleague Lucy Lawless in Sony (Crackle)'s new web series Angel of Death written by Ed Brubaker set to debut online in early 2009.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=9287,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=9287,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=9287,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=9287,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=9287,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=9287,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=9287,,,Zoë Bell
18689,Sundeep Kishan,"Actor,Producer",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/sundeep-kishan-20190627153238-18689.jpg,07 May 1987,"Chennai, Tamil Nadu",IN,sundeepkishan,"Sundeep Kishan is an Indian actor and producer who works in predominantly in Telugu apart from a few Tamil films.CareerSandeep Kishan was born in a Telugu family in Chennai. He is the nephew to the cinematographers Chota K. Naidu and Shyam K. Naidu. He moved to Hyderabad in 2008 to pursue a career in films. Kishan began working as an assistant director to Gautham Vasudev Menon for a year, before starring in Sneha Geetham.After working with him in Prasthanam (2010), director Deva Katta referred Kishan to his friends Raj Nidimoru and Krishna D.K., which led to Kishan's casting in his first Hindi venture, Shor in the City. He also did the Telugu movie DK Bose (2018), opposite Nisha Aggarwal.Kishan stated that he was very happy since his 2015 released film Tiger was appreciated by actors like Ravi Teja, Allu Arjun, and R. Narayana Murthy. He has also acted in Venkatadri Express and Ra Ra... Krishnayya. After the Tamil film Maanagaram, Sundeep signed up for his next project titled Nenjil Thunivirundhal, directed by Suseenthiran. Sundeep played the role of Major Vikram in the Indian action drama web series The Family Man 2.  Sundeep Kishan's PAN Indian film Michael failed at the box office.Other workKishan owns a restaurant chain in Hyderabad named Vivaha Bhojanambhu. He also started a saloon business Express Unisex in Vijayawada. ",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=18689,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=18689,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=18689,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=18689,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=18689,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=18689,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=18689,Q7639650,https://en.wikipedia.org/wiki/Sundeep_Kishan,Sundeep Kishan
17310,Thiyagu,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/thiyagu-17310.jpg,,,IN,,"Thiyagu is an Indian actor and comedian who appears in Tamil films. He is the grandson of violinist Kumbakonam Rajamanickam Pillai. Thiyagu was born on February 5, 1958, in Kumbakonam, Tamil Nadu, India. He is the son of T. N. Rajamanickam Pillai, a violinist, and R. Vijayalakshmi. Thiyagu studied at the Government Arts College in Kumbakonam.CareerThiyagu began his acting career in 1980 with the film Oru Thalai Ragam. He went on to play a variety of roles, including protagonists, antagonists, and comedians. He is known for his versatility and his ability to bring humor to any role.Some of Thiyagu's notable films include:Oru Thalai Ragam (1980)Palaivana Solai (1982)Jilla (2014)Singam 2 (2013)Vadhu Meengal (2017)Personal lifeThiyagu is married to S. Usha and has two children. He is a member of the Dravida Munnetra Kazhagam (DMK) political party.Thiyagu has won several awards for his work, including:Tamil Nadu State Film Award for Best Comedian (2000)Vijaya Awards for Best Comedian (2001, 2002)Cinema Express Awards for Best Comedian (2002)",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=17310,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=17310,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=17310,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=17310,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=17310,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=17310,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=17310,Q96409780,https://en.wikipedia.org/wiki/Thiyagu_(film),Thiyagu
14083,Shilpa,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/shilpa-14083.jpg,01 Jun 1976,"Thiruvananthapuram, Kerala",IN,,"Shilpa is an actress in the South Indian film industry and works primarily in Malayalam and Kannada films. She won Filmfare Award for Best Actress - Kannada & Karnataka State Film Award for Best Actress for her performance in Janumada Jodi. She has also acted in several Malayalam TV series including Sthreejanmam, Sthree oru Santhwanam, Aakashadoothu.CareerShilpa made her film debut with the Bharathan directorial Padheyam in 1993, co-starring Mammootty. She also acted in the 1996 Kannada blockbuster film, Janumada Jodi, which broke many records in the Kannada film industry and screened successfully for 500 days. She received the Karnataka State Film Award for Best Actress award from the Karnataka government for her role portrayal in the same film.She has also received many accolades for her performance in various popular Malayalam soap operas.Personal lifeShilpa was born to Shaji and Thankam at Thiruvananthapuram, Kerala. Shilpa has a sister, Drishya. She completed her schooling from Nirmala Bhavan Trivandrum. She is married to M. Renjith on 24 May 2001. The couple have a daughter Avantika. Shilpa and her husband now produce Malayalam films under the banner Rejaputhra Visual Media.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=14083,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=14083,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=14083,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=14083,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=14083,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=14083,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=14083,Q7496759,https://en.wikipedia.org/wiki/Shilpa,Shilpa
3932,Madhupal,"Actor,Director,Dialogues",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/madhupal-20140514150043-3932.jpg,,,IN,,"Madhupal is a Malayali Indian actor, writer, and filmmaker. Madhupal debuted as a filmmaker with the film Thalappavu in 2008.During his school days, right from class five, Madhupal used to write stories for Poombatta and Balayugam. Madhupal's association with cinema dates back to the time when he was a kid in Palakkad. His father was running a cinema theatre, besides holding a job in the Kerala State Electricity Board.After his post-graduation and journalism course, he turned to the film world. Unfortunately, many of the projects he was associated with as an associate director or scriptwriter never saw the light of the day: Australia, a movie with Mohanlal in the lead was one. Another was Yamanam, which was directed by Bharath Gopi.Madhupal assisted Rajeev Anchal in Butterflies and Kashmeeram. He turned actor in Kashmeeram because they could not find someone to do that role. It was a negative role and more of such roles came his way after that. Finally, Madhupal found success on the small screen, both as an actor and director. He won the Critic's Award for the second best actor for his role of Hari in the series on MT Kathakal, called Kazhcha, telecasted on Amritha TV. He also assisted Jude Attipetty in the direction of Shararandal a 13-part serial. He directed and acted in about 10 serials and did a couple of documentaries for the Water Authority, Public Works Department and Sports Council, after which he started writing for several Malayalam magazines.He was an assistant director for the movie, Made in USA, which had Madhavan in the lead. Madhupal has drawn more and more into the world of letters. Social activities also keep him occupied. He was engaged in several projects to help the tsunami affected, as he is also associated with the Shantigiri Ashram.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=3932,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=3932,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=3932,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=3932,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=3932,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=3932,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=3932,Q6727497,https://en.wikipedia.org/wiki/Madhupal,Madhupal
51824,Iman Vellani,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/iman-vellani-20231107130456-51824.jpg,03 Sep 2002,Karachi,PK,,"Iman Vellani is a popular Canadian actress, who belongs to Pakistan, she has received huge popularity after the success of the Ms. Marvel web series from Marvel Studio. She was in the lead of this web series as Kamala Khan (Ms. Marvel).",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=51824,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=51824,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=51824,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=51824,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=51824,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=51824,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=51824,Q99774629,https://en.wikipedia.org/wiki/Iman_Vellani,Iman Vellani
12157,Swetha (new Tamil Actress),Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/swetha-12157.jpg,,,IN,,She is the Mumbai model,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=12157,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=12157,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=12157,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=12157,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=12157,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=12157,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=12157,Q7655925,https://en.wikipedia.org/wiki/Swetha,Mumbai model
44727,Krithi Shetty,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/krithi-shetty-20210913111826-44727.jpg,21 Sep 2003,Mumbai,IN,IamKrithiShetty,"Krithi Shetty is an Indian actress who predominantly appears in Telugu films. She started out as an actress in the immensely popular movie Uppena, which was released in 2021, and received surprising recognition from both the audience and the film industry. She has received one SIIMA Award and one South Filmfare Award for her outstanding debut performance.Early lifeKrithi Shetty was born in Mumbai on September 21, 2003, to Krishna and Neethi Shetty.She originally originated from a Mangalore, Karnataka-based Tulu family. Her mother is a fashion designer, while her father owns a business. She finished her education at Sadhu Vaswani International School for Girls in New Delhi and is currently studying at Lady Shri Ram College for Women in New Delhi to earn her bachelor's degree in psychology. She worked on a number of advertising campaigns for brands while in school.Shetty is fluent in Hindi, English, and Tulu, her native language. For her film career, she has learned Telugu and Tamil.CareerKrithi Shetty made her first on-screen debut in the Hindi film Super 30 in 2019. At the age of 17, Shetty began her career as a starlet in a leading role in the Telugu film Uppena, which was produced and directed by Mythri Movie Makers and Sukumar Writings. The movie grossed over 100 crore at the box office, making it financially successful. She gained a solid reputation among critics and viewers in her first movie as a female lead. Several directors approached her for the female lead in their next movies soon after the release and success of the film.She costarred with ""Natural Star"" Nani in Shyam Singha Roy, a Telugu movie, for her very second movie in 2021. She gave a flawless performance, and the movie did well at the box office. Due to the rapid popularity of her performance, she made the choice to pursue a career in cinema.In 2022, she appeared in the bilingual action drama ""The Warrior"" by N. Lingusamy. In this movie, the Bullet song gained enough notoriety before the movie's premiere to be effective, but the movie failed at the box office. Her dance in the Bullet song became incredibly famous in Tamil. She then appeared in two movies in 2022, Macherla Niyojakavargam and Ammayi Gurinchi Meeku Cheppali, alongside Nithin and Sudheer.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=44727,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=44727,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=44727,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=44727,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=44727,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=44727,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=44727,Q16202335,https://en.wikipedia.org/wiki/Krithi_Shetty,Krithi Shetty
59109,Ram Nithin,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/ram-nithin-20231003150841-59109.jpg,,"Hyderabad, Telangana",IN,,"Ram Nithin is an Indian film actor, who has worked predominantly in the Telugu movie industry. Ram gained popularity for his portrayal of Manoj in the film MAD. He is known for his charming personality, his good looks, and his talented acting skills.  Ram Nithin, a burgeoning talent in the realm of OTT content, made his acting debut in 2021 with the romantic-comedy series ""Mr. Pellam"" on YouTube. Since then, he has ventured into numerous YouTube-based web series, a short film, a full-length feature, and two mainstream web series, earning acclaim as the future of Telugu entertainment according to web content enthusiasts.Born in Hyderabad, Telangana, India. His initial foray into the entertainment industry occurred through YouTube, where his performances garnered attention and recognition from talent scouts in the Telugu entertainment landscape. Ram Nithin is constantly challenging himself with new and different roles. He is sure to continue to be a major force in Telugu cinema for many years to come.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=59109,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=59109,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=59109,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=59109,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=59109,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=59109,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=59109,Q131685798,,Ram Nithin
3051,Saloni Aswani,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/saloni-aswani-3051.jpg,,,IN,,"Saloni Aswani is an Indian actress, who has appeared in the Hindi, Kannada, Tamil and Telugu film industries.Saloni was born in a Sindhi-speaking family, her dad is a Customs Officer. After completing school, she enrolled in SNDT in Bombay, and after graduating in psychology, she enrolled in Ashok Kumar's Acting School, also in Bombay. Throughout her academic career, she had always participated in dramas, especially mimicking Sridevi. She also participated with a theater group 'Kala Sansad'.Her initial appearances were in commercials from Vaseline, Lifebuoy, Parachute Oil, Moove, Chic shampoo, Three roses tea, Meera soaps, etc.She first appeared on the tinsel screen in regional language movies, especially Tamil and Telugu, and her voice was dubbed, although she is now trying to master Southern languages.Her debut in Bollywood was in Dil Pardesi Ho Gaya, followed by Rehguzar, and Saawan.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=3051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=3051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=3051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=3051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=3051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=3051,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=3051,Q1749493,https://en.wikipedia.org/wiki/Saloni_Aswani,Saloni Aswani
2472,Danny Boyle,"Director,Producer",Director,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/danny-boyle-20190612172951-2472.jpg,20 Oct 1956,"Manchester, England",GB,,"Danny Boyle is a Golden Globe award-winning English director and film producer, best known for his work in films such as Trainspotting, 28 Days Later, Sunshine, and Slumdog Millionaire.Boyle was born in Radcliffe, Lancashire into a working-class Irish Catholic family. His mother was from Ballinasloe, Co Galway, and his father was born in England, but to an Irish family. For a while, Boyle seriously contemplated priesthood and attended religious school as a teenager. Boyle was discouraged by a priest from joining the clergy; later in his life Boyle stated ""I don't know if he was trying to save me or the priesthood.""Instead, he studied at Thornleigh Salesian College in Bolton, and at the University of Wales, Bangor. While at the university, Boyle dated actress Frances Barber.He began his career in the theatre, first with the Joint Stock Theatre Company and then with the Royal Court Theatre, where he was Artistic Director from 1982 until 1985 and Deputy Director between 1985 and 1987.His productions during this period included Howard Barker's Victory, Howard Brenton's The Genius and Edward Bond's Saved, which won the Time Out Award. Boyle also directed five productions for the Royal Shakespeare Company.In 1980, Boyle started working in television as a producer for BBC Northern Ireland, where he produced, amongst other TV films, Alan Clarke's controversial Elephant before becoming a director on shows such as Arise And Go Now, Not Even God Is Wise Enough, For The Greater Good, Scout and two episodes of Inspector Morse (""Masonic Mysteries"" and ""Cherubim and Seraphim""). He was also responsible for the highly acclaimed BBC2 series, Mr. Wroe's Virgins.Boyle made his feature film directorial debut with Shallow Grave, a small-scale but well-received success. Next followed the film Trainspotting, based on the novel by Irvine Welsh. Besides being quite commercially successful, the film is considered amongst the most influential and iconic of British films.Boyle rose to prominence along with writer John Hodge, producer Andrew Macdonald and actor Ewan McGregor, in the internationally acclaimed Trainspotting, after which he relocated to Hollywood to seek a production deal with a major US studio. He declined an offer to direct the fourth film of the Alien franchise, instead making A Life Less Ordinary using British finance.Boyle's next project was an adaptation of the cult novel The Beach. He then collaborated with author Alex Garland on the post-apocalyptic zombie film 28 Days Later.In between the films The Beach and 28 Days Later, Boyle directed two TV movies for the BBC in 2001 - Vacuuming Completely Nude In Paradise and Strumpet. He also directed a short film Alien Love Triangle (starring Kenneth Branagh), and was intended to be one of three shorts within a feature film. However, the project was cancelled after the two other shorts were made into feature films: Mimic starring Mira Sorvino and Impostor starring Gary Sinise.In 2004, Boyle directed the Frank Cottrell Boyce scripted Millions. His science-fiction film Sunshine, starring 28 Days Later star Cillian Murphy, was released in 2007.In 2008, Boyle directed Slumdog Millionaire, the story of an impoverished child (Dev Patel) on the streets of Mumbai who becomes lucky on India's variant of Who Wants to Be a Millionaire?Boyle also directed Ponte Tower, about a girl moving into South Africa's famed fifty-four story skyscraper near the end of the Apartheid-era only to fall under the influence of a druglord, as well as the film Solomon Grundy, about a baby who experiences an entire lifetime in just 6 days.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=2472,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=2472,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=2472,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=2472,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=2472,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=2472,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=2472,Q134867,https://en.wikipedia.org/wiki/Danny_Boyle,Danny Boyle
31078,Venkat Rahul,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/venkat-rahul-20130626112052-31078.jpg,,,IN,,"Venkat Rahul is an Indian film actor, known for his work in Telugu movie industry. He made his acting debut with the 2013 movie Alias Janaki. In 2020, Venkat gained popularity through Srividya Basawa's psychological thriller 'Madha'. Rahul Venkat is a cousin of megastar Chiranjeevi.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=31078,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=31078,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=31078,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=31078,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=31078,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=31078,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=31078,,,Venkat
