ArtistID,Name,Role,PrimaryProfession,Gender,Photo,DateOfBirth,Place,Country,TwitterID,Biography,Filmography,UpcomingMovies,UnknownFacts,News,Videos,Gallery,Awards,Wikidata_name,QID,Wikipedia
16767,Bharani (tamil actor),Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/bharani-20170703145445-16767.jpg,,,IN,,"Bharani is a moive actor and comedian who appears in Tamil films. Bharani made his acting debut in the Tamil film Kalloori along with Tamannaah. Then he has appeared in some well known films such as Thoonga Nagaram, Kannakol and Vetrivel. His performances in many films were lauded especially in Naadodigal which was one of the Best films of the year 2009.He participated in the reality show of Bigg Boss Tamil by Vijay TV, which started by June 25th 2017.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=16767,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=16767,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=16767,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=16767,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=16767,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=16767,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=16767,Bharani (Tamil actor),,
34416,Lady Gaga,Actress,Actress,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/lady-gaga-20181220121918-34416.jpg,28 Mar 1986,,US,,"Stefani Joanne Angelina Germanotta better known by her stage name Lady Gaga, is an American singer and songwriter. She initially performed in theater, appearing in high school plays, and studied at CAP21 through New York University's Tisch School of the Arts before dropping out to pursue a musical career. After leaving a rock band, participating in the Lower East Side's avant garde performance art circuit, and being dropped from a contract with Def Jam Recordings, Gaga worked as a songwriter for Sony/ATV Music Publishing. There, Akon noticed her vocal abilities and helped her to sign a joint deal with Interscope Records and his own KonLive Distribution.Gaga rose to prominence with her debut album The Fame (2008), a critical and commercial success which produced global chart-topping singles such as ""Just Dance"" and ""Poker Face"". A follow-up EP, The Fame Monster (2009), was met with a similar reception and released the successful singles ""Bad Romance"", ""Telephone"", and ""Alejandro"". Her second full-length album Born This Way was released in 2011, topping the charts in more than 20 countries, including the United States, where it sold over one million copies in its first week. The album produced number one single ""Born This Way"". Her third album Artpop, released in 2013, topped the US charts and included the successful singles ""Applause"" and ""Do What U Want"". In 2014, Gaga released a collaborative jazz album with Tony Bennett titled Cheek to Cheek, which debuted at number one in the United States and became her third consecutive number one album in the country.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=34416,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=34416,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=34416,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=34416,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=34416,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=34416,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=34416,Lady Gaga,Q19848,https://en.wikipedia.org/wiki/Lady_Gaga
4076,Jagadish (malayalam Actor),Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/jagadish-4076.jpg,12 Jun 1958,Thiruvananthapuram,IN,,"P. V. Jagadish Kumar, popularly known as Jagadish, is a Malayalam film actor and script writer. He became popular through performances in films such as Mukhachitram, In Harihar Nagar, Godfather, and Hitler. A post graduate rank holder, Jagadish's transition from a college lecturer to a film actor was a smooth one. He was a lead actor in a number of movies in the 1990s, but then mainly got character roles. He has unparalleled flair for comedy most notable in the movie In Harihar Nagar.Jagadish was born to K. Parameshwaran Nair and P. Bhasurangi Amma on 12 June, 1958, in Chenkal, Neyyattinkara, Thiruvananthapuram, Kerala, India. Jagadish finished his formal education earning Master of Commerce degree with Kerala University. Later, he became a lecturer in a college in Thiruvananthapuram. He had dreams of becoming a film actor, so he took a long leave from his job to try his hand in films.Jagadish debuted in films with a minor role in My Dear Kuttichathan (1984), which was India's first 3D film. Jagadish became an established actor with his roles in Mutharamkunnu P.O. (1985), Nandi Veendum Varika (1986), Manivatharile Aayiram Sivarathrikal (1987) and Vandanam (1989). In his early career, Jagadish wrote stories and screenplays for a few films, including super-hits like Mazha Peyyunnu Maddalam Kottunnu (1986) (story), Manivatharile Aayiram Sivarathrikal (1987) (dialogue) and Adhipan (1989) (screenplay). Jagadish's performance as Appukkuttan in In Harihar Nagar (1990), directed by Siddique-Lal was highly acclaimed. Jagadish proved himself again with a terrific comic timing with his role as Mayeen kutty in Godfather (1991), which also was directed by the same director duo. The scenes from films are still favoured a lot in TV comedy programmes. Post the success of Godfather, he gradually got protagonist roles in the 1990s and managed to make a few hits out of them. Jagadish has established the image of the comic hero who evokes spontaneous laughter with his own brand of humour. From comedy roles, Jagadish has moved on into important roles that have made him dear to the audience. He is one of the few performers who is compatible both in front of the camera and on the stage in front of the audience. He comes alive on stage with his self-mocking stances and improvised dialogues.Jagadish is married to Dr. P. Rama, a forensic professor in the Medical College, Thiruvananthapuram. The couple has 2 daughters, Ramya and Soumya.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=4076,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=4076,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=4076,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=4076,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=4076,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=4076,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=4076,P. V. Jagadish Kumar,,
4968,Kate Winslet,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/kate-winslet-4968.jpg,05 Oct 1975,"Berkshire, England",GB,,"Kate Elizabeth Winslet is an English actress and singer. She is noted for having played a wide range of diverse characters over her career, but is probably best-known for her critically acclaimed performances as Juliet Hulme in Heavenly Creatures (1994), Marianne Dashwood in Sense and Sensibility (1995), Rose DeWitt Bukater in Titanic (1997), Iris Murdoch in Iris (2001), Clementine Kruczynski in Eternal Sunshine of the Spotless Mind (2004), Sarah Pierce in Little Children (2006), Hanna Schmitz in The Reader (2008), and April Wheeler in Revolutionary Road (2008).She has received the Screen Actors Guild Award, two BAFTA Awards, the Grammy Award, and two Golden Globe Awards and has been nominated for five Academy Awards, seven Golden Globes and an Emmy. At the age of 22, she broke the record for the youngest person to receive two Oscar nominations, and each of her subsequent nominations has broken a further record: the youngest person to receive three, four, and five nominations. David Edelstein of New York Magazine hails Winslet as ""the best English-speaking film actress of her generation"".Early LifeKate Winslet was born in Reading, England, the daughter of Sally Ann (née Bridges), a barmaid, and Roger John Winslet, a swimming-pool contractor. Both of her parents were also actors. Her maternal grandparents, Linda (Plumb) and Archibald Oliver Bridges, founded and operated the Reading Repertory, and her uncle, Robert Bridges, appeared in the original West End production of Oliver! Her sisters, Beth Winslet and Anna Winslet, are also actresses.Winslet, raised as an Anglican, began studying drama at the age of eleven at the Redroofs Theatre School, a co-educational independent school in Maidenhead, Berkshire, where she was the head girl and appeared in a television commercial for Sugar Puffs cereal, directed by Tim Pope. Throughout her adolescence, she was severely bullied for being overweight and having large feet (which she inherited from her mother).CareerWinslet's career began on television, with a co-starring role in the BBC children's science fiction serial Dark Season in 1991. This was followed by appearances in the made-for-TV movie Anglo-Saxon Attitudes in 1992 and an episode of medical drama Casualty in 1993, also for the BBC.Her film career took off with praise and recognition in 1994 when she starred in a joint leading role, as Juliet Hulme in director Peter Jackson's critically acclaimed Heavenly Creatures, playing a vivacious and imaginative teen who helps her best friend (played by Melanie Lynskey) murder her mother, when they are not allowed to be together.This role was followed by the successful film Sense and Sensibility (co-starring Emma Thompson), which made her well known, especially in the UK. Winslet became famous worldwide after the 1997 release of Titanic, a massive hit which holds the record as highest-grossing film in history at more than US$1.8 billion in box-office worldwide. It went on to win 11 Academy Awards.She was also originally cast as Nola Rice in Woody Allen's movie, Match Point, but declined. She stated she had just finished two movies and wanted to spend time with her kids. The part went to Scarlett Johansson.Winslet has been regarded as something of a critics' darling, generally receiving positive reviews for every one of her films. Despite Titanic's success, she continued making lower-budget, independent films, including Hideous Kinky and Holy Smoke; her roles in these smaller, more artistic films appear to be one of choice—she turned down the lead in Shakespeare in Love to make Hideous Kinky; ironically, she appeared as Ophelia in Kenneth Branagh's Hamlet. She was even considered for the role of Satine in ""Moulin Rouge!"". Throughout her career, she often turned down roles in high-profile films, such as Anna and the King and Éowyn in The Lord of the Rings film trilogy. She has also taken several roles in studio ""period dramas"" like Quills, Titanic and Finding Neverland. For a time, she was given the nickname ""Corset Kate"".In 2005, Winslet appeared in a television commercial for American Express. As part of the ""My Life, My Card"" campaign, the ad shows Winslet strolling around Camden Lock, in London, as she makes references to all the events that have happened to her film characters: going to prison for murder (Heavenly Creatures), being penniless and heartbroken (Sense and Sensibility), almost drowning (Titanic), losing her mind (Hamlet), having her memory erased (Eternal Sunshine of the Spotless Mind), and being in Neverland (Finding Neverland). During the ad, she is shown holding items relating to her films; during the reference to Sense and Sensibility she thumbs through a copy of the book, and when she references Finding Neverland, she's holding a hook. When Winslet talks about nearly drowning at age 20 in Titanic, she is walking over a bridge with water underneath it, in reference to the iceberg and water seen in the film.Winslet also appeared in an episode of BBC's comedy series Extras in August 2005, as a satirical version of 'herself'. She memorably told Andy and Maggie, the two characters who star in the series, that she was doing a film about the Holocaust because she was tired of losing out on Oscars, as at the time she had been nominated four times, and that everyone who does a film about the Holocaust wins an Oscar. She also (while dressed as a nun) was shown giving phone sex tips to the romantically challenged Maggie. Ricky Gervais (who is a native of the same town as Winslet, Reading, as is her husband Sam Mendes) later said on NPR that she was his favourite guest star. Her performance in the episode did lead to her being nominated for an Emmy Award for Outstanding Guest Performance in a Comedy Series, but she did not win.As of March 2007, Leonardo DiCaprio signed to co-star in Revolutionary Road with Winslet as Frank and April Wheeler, a 1950s couple who appear content on the surface but are withering internally. The film was the first to reunite the notable duo, who have remained close since their first pairing in Titanic.There were also talks that Winslet's husband, Sam Mendes and his production company, Neal Street Productions, purchased the film rights to the long-delayed biography of circus tiger tamer Mabel Stark. Winslet had stated that she had been eager to portray this complex woman for three years now and was looking forward to working with her husband on bringing this to the screen. MusicWinslet has also enjoyed a brief taste of success as a singer, with her single What If from the soundtrack of Christmas Carol: The Movie, which reached #1 in Ireland and #6 in the UK (she also filmed a music video for the song). She has also participated in a duet with ""Weird Al"" Yankovic on the Sandra Boynton CD Dog Train, and sang in the 2006 film Romance and Cigarettes. She also sang an aria from La Boheme, called ""Sono andati"", in her film Heavenly Creatures, which is featured on the film's soundtrack. She was considered for the lead in Moulin Rouge! (which eventually went to Nicole Kidman); had she taken the part, she would have sung the full soundtrack.Personal LifeWinslet at the 2006 Toronto International Film Festival.While on the set of Dark Season, Winslet started a five-year romance with actor and writer Stephen Tredre. They moved to London during their relationship. After their romance, she began a relationship with Rufus Sewell. After filming Titanic, Tredre died of bone cancer. Winslet was not at the premiere of Titanic because she was attending his funeral in London. She is good friends with Titanic co-star Leonardo DiCaprio.On 22 November 1998, Winslet married director Jim Threapleton. The two have a daughter, Mia Honey, who was born on 12 October 2000. After a divorce in 2001, Winslet began a relationship with Sam Mendes, whom she married on 24 May 2003 on the island of Anguilla in the Caribbean. Their son, Joe Alfie Mendes, was born on 22 December 2003. On the Tonight Show on 15 December 2008 Kate said that Joe Alfie currently prefers to be called Travier.The media, particularly in England have enthusiastically documented her weight fluctuations over the years. Winslet has been outspoken about her refusal to lose weight in order to conform to the Hollywood ideal. In February 2003, the British edition of Gentlemen's Quarterly magazine published photographs of Winslet which had been digitally enhanced to make her look dramatically thinner than she really was; Winslet issued a statement saying that the alterations were made without her consent. GQ issued an apology in the subsequent issue.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=4968,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=4968,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=4968,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=4968,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=4968,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=4968,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=4968,Kate Winslet,Q202765,https://en.wikipedia.org/wiki/Kate_Winslet
23921,Sridhar (Kannada Actor),Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/sridhar-20170807120358-23921.jpg,22 Nov 1960,,IN,,"Sridhar is an Indian actor in the Kannada film industry, and also a dance scholar, performer and choreographer, trained in Bharatanatyam. He also holds a degree in Engineering. Sridhar is married to Anuradha, also a Bharatanatyam dance performer; both have performed for many dance shows as a duo.Film careerHe entered Kannada cinema as a hero in film Amrutha Ghalige, directed by Puttanna Kanagal. Since then he has acted in more than 60 films and has won many awards for his performances. He has acted in five languages namely Kannada Tamil, Telugu, Malayalam and Hindi.KannadaHe won the Karnataka State Government's Best Actor Award for his performance as the saint-poet Sharief, in the film ""Santa Shishunala Shariefa"". This film also won the prestigious Nargis Dutt award from the Central Government. His film Bannada Vesha in Kannada won the regional best film award in which he portrayed the character of a yakshagana artist. He also acted in many devotional films.TamilK.Balachander introduced him to the Tamil screen with his film ""Manathil Uruthi Vendum"" (with Suhasini). He later acted in several Tamil films including Poo Pootta Nandavanam (with Sarita), Maha Maayi (with Shobhana).TeluguHis performance in a character role in the Telugu film ""Swarabhishekam"" directed by Sri.K.Viswanath won high acclaim. Shridhar became a household name in Andhra Pradesh with his outstanding performance as Lord Shiva in the classic Telugu serial ""Shivaleelalu"" on E-TV.MalayalamHe has acted in the highly acclaimed Malayalam film Manichitrathazhu made by director Fazil. This film won many State Awards and a National award.HindiHe acted as the hero in the Hindi film ""Bhairavi"" directed by Arunaraje Patil. This film won a national award.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=23921,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=23921,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=23921,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=23921,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=23921,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=23921,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=23921,Sridhar,Q7586359,https://en.wikipedia.org/wiki/Sridhar_(actor)
873,Victor Banerjee,Actor,Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/victor-banerjee-873.jpg,15 Oct 1946,"Calcutta, West Bengal",IN,,"Victor Bannerjee is an Indian actor of Bengali descent, working in Hindi, Bengali and English language films. He has also appeared in a number of TV Series on Indian television. He has worked for prominent directors like Jerry London, Shyam Benegal, Satyajit Ray, Roman Polanski, James Ivory and David Lean.Early LifeBannerjee is a descendant of Womesh Chandra Bonnerjee, a leading intellectual, and a prominent man of his time and the first president of the Indian National Congress (1885).He did his schooling from St. Edmund's, Shillong, and graduated in English Literature from St. Xavier's College, Calcutta.CareerIn 1984, he acted as Dr. Aziz Ahmed in David Lean's adaptation of the book A Passage to India, bringing him to the attention of the western audiences. Victor was nominated for the BAFTA award for this role in 1986. He won two other awards for this role: Evening Standard British Film Award and NBR Award (National Board Review, USA)He acted in Merchant Ivory Productions Hullabaloo Over Georgie and Bonnie's Pictures and Satyajit Ray's Ghare Baire.Though in recent years he has largely been involved with Bollywood, he is also affiliated with the Bengali film industry. He also plays 'character actor' roles from time to time in British cinema. He was also cast in the role of Jesus by director Stephen Pimlott in the 1988 production of the York Mystery Plays.Personal LifeWhen not in Calcutta, he is to be found in the hill station of Landour in the Lower Western Himalaya in northern India. His wife's name is Maya Banerjee.He has dabbled from time to time in human rights and labour issues. He helped form the Screen Extras Union of India and campaigned for the rights of Garhwali farmers. He also campaigned for the creation of Uttarakhand in a speech entitled ""Uttarakhand: A People Denied"" and has been credited with starting the movement that eventually led to the creation of the Uttarakhand Solidarity Network.He has also dabbled in Indian politics, and was once a parliamentary candidate for the Bharatiya Janata Party (BJP) from West Bengal.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=873,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=873,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=873,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=873,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=873,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=873,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=873,Victor Bannerjee,,
25158,Sara Khan,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/sara-khan-20241005073147-25158.jpg,11 Dec 1985,"Mumbai, Maharashtra",IN,,"Sara Arfeen Khan is an Indian television actress and motivational speaker, best known for her work in Hindi television dramas. She gained recognition for her performances in popular TV shows such as Jamai Raja and Love Ka Hai Intezaar. Sara's acting career has been a blend of dramatic roles that have highlighted her talent in portraying a wide range of characters.Born on December 11, 1985, Sara hails from Mumbai, Maharashtra. She developed an interest in acting at a young age and pursued her dream in the entertainment industry. Over the years, she has also made a mark as a motivational speaker, helping people discover their potential and live fulfilling lives.In addition to her acting and motivational career, Sara is known for her participation in various stage shows and public speaking events. In 2019, she made headlines for her role in the popular TV show Love Ka Hai Intezaar, where her character was appreciated for its depth.Now, in 2024, Sara Arfeen Khan is set to participate in Bigg Boss Season 18, hosted by Salman Khan. Her entry into the reality show adds excitement to the new season, where fans are eager to see her personality and strategies in the house.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=25158,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=25158,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=25158,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=25158,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=25158,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=25158,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=25158,Sara Arfeen Khan,Q19661711,"https://en.wikipedia.org/wiki/Sara_Khan_(actress,_born_1985)"
43638,Grace Antony,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/grace-antony-20190215162124-43638.jpg,,,IN,,"Grace Antony is an Indian film Actress, known for her work in Malayalam movies. Grace made her acting debut through 2016 romantic-comedy film Happy Wedding, directed by Omar Lulu.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=43638,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=43638,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=43638,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=43638,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=43638,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=43638,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=43638,Grace Antony,Q64876672,https://en.wikipedia.org/wiki/Grace_Antony
1122,Rozza Catalano,Actress,Actress,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/rozza-catalano-1122.jpg,,,IN,,"Rozza Catalano, the Italian model's claim to fame in India has been that she is now an ex girlfriend of Bollywood actor Saif Ali Khan.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=1122,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=1122,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=1122,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=1122,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=1122,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=1122,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=1122,Rozza Catalano,,
4081,Senthil,"Actor,Singer",Actor,male,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/senthil-4081.jpg,23 Mar 1951,,IN,,"Senthil is a South Indian Film actor, he is notable for his comedian roles along with fellow actor Goundamani. Senthil's first movie was Ithikkara Pakki (1980). He got a good role in the movie Malayoor Mambattiyan. He has acted in many popular films with several of the leading actors and comedians in the south Indian cine industry.He usually appears in movies with Goundamani in a slapstick double act. Together, they have formed a comic pair in many Tamil films.",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=4081,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=4081,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=4081,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=4081,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=4081,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=4081,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=4081,Senthil,Q3536358,https://en.wikipedia.org/wiki/Senthil
3286,Apoorva,"Singer,Actress",Singer,female,https://www.filmibeat.com/img/220x275/popcorn/profile_photos/apoorva-20230830201700-3286.jpg,,,IN,,"Apoorva is an Indian film actress, who has worked predominantly in the Telugu movie industry. Apporva mainly seen in supporting roles and she quite popular in the industry with various roles she played.Bigg Boss Telugu Season 7Apoorva participating in the Telugu reality show Bigg Boss season 7. She will enter the house on September 3rd, 2023 hosted by King Nagarjuna. ",http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=filmography&celeb-id=3286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=upcoming-movies&celeb-id=3286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=unkown-facts&celeb-id=3286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=news&celeb-id=3286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=videos&celeb-id=3286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=gallery&celeb-id=3286,http://www.filmibeat.com/scripts/popcorn/feeds/feed-api-controller.php?action=celeb-data&section=awards&celeb-id=3286,Apoorva,,
